playerid,firstname,surname,playerjerseyname,commonname,overallrating,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,firstnameid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,gkglovetypecode,smallsidedshoetypecode,emotion,runstylecode,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode,lastnameid,playerjerseynameid,commonnameid,role3
240956,,,,,73,0,7,70000,0,3,287,60,1,76,0,0,0,64,0,1065,73,-1,59,64,0,0,0,45,13,0,68,31,64,76,6,0,69,63,223101,51,2025,41,71,72,0,2,53,72,83,0,170,0,0,-1,61,40,151814,7,0,0,73,67,47,12352,0,63,0,2,0,0,78,0,240956,14,69,1,67,33,2,0,0,0,0,62,80,60,59,0,0,2,13,3,0,0,26,161540,1,0,52,2,0,3,72,5,0,81,24747,0,12,0,2,1152,45,2,0,0,502,3,0,0,2,0,0,0,30,0,8,0,82,67,0,-1,38,0,0,0,46646,46646,0,0
240961,,,,,66,32,41,1170502,1,0,30,73,1,67,0,0,0,71,0,47,24,-1,57,51,0,0,0,55,13,0,16,31,55,67,6,82,66,59,220001,58,2025,71,69,22,0,0,1024,69,80,0,182,3,0,18,63,35,151458,25,0,0,73,56,66,65536,0,73,0,2,0,0,57,0,240961,9,26,1,60,34,2,0,0,0,0,35,82,58,44,0,0,0,7,3,0,0,0,160815,1,0,117,1,0,3,64,4,0,58,29014,0,12,0,3,0,65,9,0,0,502,3,0,0,9,0,0,0,30,0,1,0,81,29,0,-1,45,0,0,0,20916,18856,0,0
240963,,,,,71,0,41,60201,0,6,243,52,1,68,0,0,0,70,0,123,32,-1,50,67,0,0,0,64,11,0,36,31,53,71,6,0,68,62,232001,60,2025,69,67,27,0,0,1509,67,79,0,183,3,0,-1,84,222,149781,25,0,0,68,78,76,1,1,82,0,2,0,0,60,0,240963,14,37,1,63,54,2,0,0,0,0,72,74,57,77,0,0,0,9,3,0,0,0,161372,1,0,52,1,0,5,91,2,0,70,18551,0,11,0,2,0,69,4,0,0,500,4,0,0,4,0,0,0,30,0,3,2,77,31,0,-1,70,0,0,6,13056,13050,0,0
240964,,,,,68,15,14,60201,0,6,0,53,1,58,0,0,0,54,0,220,67,-1,63,57,0,0,0,48,9,0,67,31,56,69,13,0,64,64,224001,64,2024,53,66,64,0,0,3508,65,55,0,175,3,0,14,63,40,150987,10,0,0,66,67,59,0,0,72,0,2,0,0,74,0,240964,7,67,1,69,55,2,0,0,0,0,76,61,63,54,0,0,1,7,4,0,0,0,161195,1,0,52,1,0,2,62,3,0,67,27608,0,14,0,2,0,54,4,0,0,503,3,0,0,4,1,0,0,30,0,2,0,58,71,0,-1,54,0,0,3,22160,22160,0,19
240967,,,,,62,0,41,60201,0,0,29,45,1,56,0,0,0,61,0,267,18,-1,40,55,0,0,0,57,11,0,22,31,51,66,7,0,57,59,220001,56,2025,61,61,17,0,0,1008,60,78,0,191,3,0,23,81,48,152509,25,0,0,60,66,63,0,0,75,0,2,0,0,56,0,240967,9,23,1,57,41,1,0,0,0,0,48,67,52,59,0,0,0,14,9,0,0,7,158915,1,0,25,1,0,3,76,4,0,50,18361,0,12,0,2,0,60,9,0,0,502,3,0,0,9,0,0,0,30,0,4,0,73,17,0,-1,54,0,0,0,19510,19510,0,0
240969,,,,,73,0,43,60201,0,0,243,61,1,68,0,0,0,77,0,105,37,-1,55,72,0,0,0,67,10,0,43,31,56,78,13,0,76,68,224001,58,2028,76,69,30,0,0,1509,71,71,0,182,3,0,-1,73,363,152527,25,0,0,75,76,73,1,2,75,1,2,0,0,68,0,240969,12,42,1,68,44,3,0,0,0,0,79,70,60,68,0,0,0,9,3,0,0,0,161333,0,0,52,1,0,4,76,2,0,78,18633,0,10,0,2,0,73,2,0,0,503,3,0,0,4,0,0,0,30,0,2,0,71,43,0,-1,60,0,0,0,6547,6547,0,0
240970,,,,,73,14,18,2150301,0,0,287,69,1,72,0,0,0,70,0,123,65,-1,72,61,0,0,0,67,6,0,65,31,66,76,7,0,73,76,223101,75,2027,59,78,61,0,0,2521,76,70,0,182,3,0,10,75,361,151908,14,0,0,76,73,78,65536,0,78,0,2,0,0,68,0,240970,8,63,1,76,75,2,0,0,0,0,69,70,73,62,0,0,0,6,4,0,0,0,161029,1,0,52,1,0,2,75,3,0,73,24404,0,7,0,2,0,65,2,0,0,503,3,0,0,2,0,0,0,30,0,2,0,70,62,0,-1,59,0,0,0,29672,29672,0,0
240974,,,,,73,33,31,60201,0,4,0,69,1,80,0,0,0,70,0,687,42,27,65,66,0,0,0,67,14,0,35,31,67,77,14,0,71,75,223101,75,2028,73,76,38,0,0,2031,76,62,0,174,3,0,14,52,113,152075,18,0,0,77,62,68,327682,0,63,0,2,0,0,76,0,240974,8,39,1,70,68,2,0,0,0,0,62,72,70,31,0,0,0,14,1,0,0,0,161182,1,0,13,1,0,4,59,2,0,83,23448,0,10,0,3,0,70,1,0,0,501,3,0,0,1,0,0,0,30,0,1,0,67,42,0,-1,59,0,0,15,24726,24726,0,21
240976,,,,,71,9,10,2150301,0,3,243,69,1,84,0,0,0,70,0,101,65,-1,63,58,0,0,0,65,8,0,67,31,73,74,9,0,66,73,232001,70,2027,58,67,66,0,0,1502,71,78,0,172,1,0,-1,62,43,151767,7,0,0,70,70,68,67108864,0,68,1,2,0,0,84,0,240976,11,65,1,65,61,2,3,0,0,0,79,82,67,58,0,0,2,8,3,0,0,0,160999,0,0,60,2,0,3,74,3,0,77,24049,0,10,0,2,0,62,3,0,0,502,4,0,0,4,0,0,0,30,0,2,0,80,64,0,-1,48,0,0,3,33554,33554,0,0
240977,,,,,65,26,23,70000,0,0,30,49,1,92,0,0,0,57,0,240,36,-1,44,55,0,0,0,56,8,0,37,31,59,68,11,0,56,62,220001,56,2025,57,65,33,0,0,1000,67,91,0,170,0,0,-1,73,119,151925,12,0,0,62,68,57,4259840,0,70,0,2,0,0,90,0,240977,10,38,1,57,52,2,0,0,0,0,42,92,55,45,0,0,1,10,9,0,0,24,160593,1,0,14,1,0,3,75,4,0,79,8787,0,6,0,3,0,56,9,0,0,501,2,0,0,9,0,0,0,30,0,9,0,91,40,0,23,44,0,0,0,918,918,0,0
240978,,,,,65,38,31,2150301,0,3,246,63,1,72,0,0,0,62,0,18,53,14,60,67,2,0,0,66,5,0,45,13,63,68,10,0,61,68,223101,66,2024,61,65,52,0,0,1519,66,59,0,180,3,0,27,62,1,151947,18,0,0,67,61,68,16777216,2,73,0,2,0,0,68,0,240978,8,51,1,65,69,3,0,0,0,0,58,66,64,52,0,0,0,7,3,0,0,0,161382,1,0,25,1,0,4,62,4,0,63,8676,0,11,0,2,0,64,3,0,0,500,3,0,0,3,0,0,0,0,0,2,1,62,52,0,-1,59,0,0,0,0,0,0,0
240981,,,,,62,14,22,70000,0,19,0,56,1,81,0,0,0,54,0,1062,59,18,65,46,0,0,0,55,11,0,65,31,55,64,10,0,59,56,223101,59,2026,54,59,55,0,0,1536,63,63,0,175,3,0,10,62,83,152023,14,0,0,62,65,58,0,1,80,1,2,0,0,75,0,240981,9,58,1,64,57,2,3,0,0,0,65,68,61,47,0,0,0,9,2,0,0,0,161335,0,0,14,1,0,3,59,3,0,72,24801,0,9,0,1,512,54,2,0,0,502,2,0,0,2,1,0,0,30,0,2,0,65,58,0,-1,37,0,0,6,33353,33353,0,0
240982,,,,,71,19,14,1170502,0,4,62,73,1,53,0,22,0,54,0,190,66,-1,73,61,0,0,0,58,6,0,69,31,62,71,11,0,67,71,224001,62,2025,54,64,62,16,0,2522,65,64,0,175,3,0,14,76,49,150029,10,0,0,68,76,66,0,1,70,1,2,0,0,76,0,240982,6,65,1,74,64,1,3,0,0,0,72,54,69,58,0,0,1,10,3,0,1,8,161543,0,0,61,1,0,4,69,5,0,80,18837,0,7,0,1,128,57,5,0,0,500,2,0,0,5,0,9,0,30,0,2,0,60,65,0,-1,48,0,0,21,26224,26224,0,0
240986,,,,,66,23,24,2150301,0,0,29,49,1,72,0,0,0,64,0,201,20,-1,49,56,0,0,0,67,10,0,28,31,57,66,9,0,63,60,240201,61,2025,68,66,19,0,0,1031,67,75,0,181,3,0,16,64,77,151302,12,0,0,68,61,72,0,0,72,0,2,0,0,72,0,240986,9,30,1,62,68,2,0,0,0,0,38,78,59,55,0,0,1,11,9,0,0,0,161339,1,0,103,1,0,3,72,3,0,71,25450,0,14,0,2,0,67,8,0,0,503,3,0,0,8,1,0,0,30,0,1,0,76,38,0,23,54,0,0,0,7180,7180,0,28
240987,,,,,71,0,1,60201,0,6,0,12,1,28,0,0,0,7,0,298,14,-1,57,11,0,0,0,9,70,0,12,31,10,79,74,0,67,32,223101,61,2025,8,13,12,0,0,1526,74,36,0,185,1,0,-1,46,46,152300,0,0,0,28,71,50,805306368,0,75,0,2,0,0,43,0,240987,67,32,1,58,11,0,0,0,0,0,24,30,67,14,0,0,1,69,6,1,0,0,159026,1,0,14,1,0,3,49,3,3,28,25450,0,71,0,0,512,69,2,0,131,501,4,0,0,2,0,0,0,30,0,5,0,70,14,0,-1,6,0,0,0,7824,7824,0,0
240988,,,,,72,12,13,1170502,0,5,246,56,1,55,0,0,0,55,0,117,70,-1,68,60,1,0,0,67,13,0,71,22,48,74,13,0,67,60,232001,46,2026,46,56,71,0,0,1531,59,69,0,189,0,0,-1,84,1,151024,5,0,0,62,81,78,25732,2,81,0,2,0,0,69,0,240988,14,70,1,67,63,1,0,0,0,0,82,64,58,71,0,0,0,12,1,0,0,6,160607,1,0,43,1,0,2,83,4,0,73,9177,0,12,0,1,0,58,2,0,0,503,4,0,0,2,0,0,0,22,0,5,0,67,70,0,-1,46,0,0,20,38523,38523,0,0
240990,,,,,72,16,20,70000,0,6,27,47,1,83,0,0,0,66,0,1092,73,-1,69,48,0,0,0,55,13,0,73,31,54,75,8,0,71,70,223101,71,2025,60,68,68,0,0,2015,73,69,0,169,3,0,10,64,431,151722,14,0,0,74,72,60,0,0,67,0,2,0,0,88,0,240990,10,68,1,77,44,1,0,0,0,0,72,74,67,40,0,0,0,8,3,0,0,8,159333,1,0,55,1,0,3,60,5,0,92,4263,0,8,0,1,192,58,2,0,0,502,4,0,0,2,0,0,0,30,0,7,0,71,70,0,-1,43,0,0,19,4439,4439,0,0
240992,,,,,72,20,14,2150301,1,15,0,70,1,79,0,0,0,65,0,36,70,-1,75,66,2,0,0,67,14,0,67,31,72,72,10,0,68,68,223101,71,2027,70,72,65,0,0,43,73,67,0,181,1,0,14,58,160,150876,10,0,0,75,67,74,274560,0,77,0,2,0,0,69,0,240992,9,67,1,76,75,2,0,0,0,0,74,70,74,60,0,0,1,12,1,0,0,9,160603,1,0,52,1,0,3,66,3,0,78,26999,0,12,0,3,0,70,1,0,0,501,3,0,0,1,0,0,0,30,0,1,0,68,68,0,-1,68,0,0,6,11365,11365,0,0
241002,,,,,71,28,27,60201,1,0,16,62,1,89,0,0,0,68,0,228,35,-1,51,66,0,0,0,62,14,0,40,31,64,72,7,0,68,67,220001,64,2027,66,70,29,0,0,1024,73,90,0,178,0,0,25,56,323,151647,16,0,0,73,59,67,4587520,1,70,1,2,0,0,88,0,241002,8,38,1,65,48,3,2,0,0,0,53,90,62,57,0,0,1,13,3,0,0,9,161007,0,0,95,1,0,4,73,3,0,68,11006,0,10,0,3,0,65,9,0,0,502,3,0,0,9,2,16,0,30,0,2,0,90,36,0,27,62,1,0,0,32945,32945,0,30
241004,,,,,73,31,18,2150301,0,0,0,64,1,71,0,0,0,68,0,67,70,-1,70,58,0,0,0,72,5,0,68,31,60,74,10,0,74,65,224001,71,2027,65,70,58,0,0,1502,72,72,0,177,3,0,18,71,40,151201,14,0,0,75,72,70,0,0,73,0,2,0,0,70,0,241004,6,66,1,77,64,1,0,0,0,0,65,65,70,69,0,0,0,14,9,0,0,8,161390,1,0,60,1,0,3,74,4,0,80,11938,0,13,0,2,0,67,4,0,0,502,3,0,0,4,0,0,0,30,0,3,0,69,62,0,-1,55,0,0,0,0,0,0,0
241005,,,,,64,0,41,2150301,0,3,286,52,1,71,0,0,0,61,0,298,25,-1,45,61,0,0,0,59,9,0,22,31,53,69,8,0,54,64,224001,59,2025,64,61,20,0,0,3519,63,79,0,186,3,0,-1,77,77,152030,25,0,0,63,72,66,0,0,85,1,2,0,0,63,0,241005,5,27,1,61,59,2,0,0,0,0,73,80,56,64,0,0,0,9,4,0,0,0,160598,0,0,60,2,0,3,84,4,0,58,18096,0,12,0,2,0,63,5,0,0,503,4,0,0,4,0,0,0,30,0,5,0,79,21,0,-1,64,0,0,0,2540,2540,0,0
241007,,,,,71,13,11,70000,0,0,16,51,1,46,0,0,0,51,0,241,75,-1,53,41,0,0,0,38,13,0,72,31,66,76,10,0,63,52,224001,45,2027,28,65,73,0,0,1003,64,59,0,185,3,0,-1,75,44,152089,5,0,0,70,71,45,0,0,75,0,2,0,0,62,0,241007,9,72,1,62,31,1,0,0,0,0,67,66,56,68,0,0,0,7,9,0,0,9,160630,1,0,103,2,0,3,75,3,0,66,11114,0,12,0,1,0,35,7,0,0,503,3,0,0,7,0,0,0,30,0,5,0,62,71,0,-1,27,0,0,0,10439,10439,0,0
241008,,,,,65,0,1,60201,0,0,0,14,1,37,0,0,0,5,0,239,15,-1,30,20,0,0,0,6,66,0,11,31,12,71,63,0,59,22,240201,30,2024,10,6,13,0,0,1024,63,26,0,185,4,0,-1,51,81,152235,0,0,0,12,64,45,0,2,72,0,2,0,0,45,0,241008,60,24,1,26,12,0,0,0,0,0,18,22,60,14,0,0,1,67,9,0,0,0,161000,1,0,56,1,0,2,48,3,1,27,40433,0,64,0,0,0,67,9,0,19,501,3,0,0,9,0,0,0,30,0,5,0,66,22,0,-1,6,0,0,0,14555,14555,0,0
241010,,,,,68,11,12,2150301,0,0,38,43,1,52,0,0,0,35,0,643,68,-1,59,40,0,0,0,30,5,0,69,31,59,68,12,0,67,63,232001,40,2025,31,54,66,0,0,1546,57,64,0,186,3,0,3,80,18,150206,5,0,0,62,74,39,0,1,80,0,2,0,0,57,0,241010,8,68,1,66,30,1,0,0,0,0,63,66,55,61,0,0,0,9,6,0,0,0,159510,1,0,52,1,0,2,76,4,0,70,24049,0,14,0,1,512,33,4,0,0,501,3,0,0,4,0,0,0,30,0,5,0,65,70,0,-1,22,0,0,0,28826,28811,0,13
241020,,,,,67,0,35,2150101,1,3,0,75,1,79,0,0,0,66,0,636,44,-1,60,69,0,0,0,64,6,0,51,31,65,67,12,0,58,58,232001,64,2025,66,69,51,0,5,530,69,73,0,175,0,0,27,50,220,151329,23,0,0,67,55,60,0,2,68,0,1,0,0,76,0,241020,15,48,1,65,73,2,0,0,0,0,59,80,65,44,0,0,0,5,9,0,0,8,161438,1,0,56,1,0,3,56,4,0,62,0,0,9,0,2,0,64,4,0,0,501,4,0,0,1,0,9,0,30,0,1,0,76,50,0,12,52,5,0,0,26224,26224,0,0
241024,,,,,60,0,5,70000,0,3,287,35,1,57,0,0,0,59,0,95,56,-1,49,45,0,0,0,42,5,0,62,31,55,61,5,0,56,45,223101,46,2024,31,61,57,0,0,1521,57,59,0,181,0,0,-1,60,81,151176,3,0,0,52,61,29,0,0,78,0,2,0,0,63,0,241024,8,58,1,55,34,1,0,0,0,0,54,67,50,53,0,0,2,6,3,0,0,24,161191,1,0,52,1,0,2,62,3,0,68,24747,0,9,0,2,0,35,2,0,0,501,2,0,0,2,0,25,0,30,0,2,0,63,60,0,-1,28,0,0,21,32648,32648,0,0
241025,,,,,70,41,42,2150301,0,0,287,70,1,67,0,0,0,72,0,686,44,-1,68,56,0,0,0,65,11,0,41,31,69,70,8,0,69,71,232001,72,2028,71,70,49,0,0,56,70,61,0,185,0,0,27,75,51,150934,25,0,0,71,72,72,327680,0,79,0,2,0,0,62,0,241025,13,43,1,66,45,2,0,0,0,0,63,69,67,72,0,0,0,8,3,0,0,0,160786,1,0,52,1,0,4,80,4,0,71,21863,0,8,0,2,0,69,4,0,0,501,3,0,0,4,0,0,0,30,0,5,0,65,32,0,-1,73,0,0,0,15466,15466,0,38
241026,,,,,75,28,30,70000,0,3,0,78,1,85,0,0,0,70,0,63,42,-1,71,63,0,0,0,77,10,0,42,31,71,78,8,0,69,71,224001,67,2026,70,81,38,0,1,4,79,84,0,179,3,0,12,58,81,152020,16,0,0,76,62,79,262144,0,76,0,2,0,0,80,0,241026,8,40,1,70,76,3,0,0,0,0,57,84,70,57,0,0,1,8,9,0,0,16,161117,1,0,52,1,0,3,72,4,0,72,37441,0,7,0,3,0,72,4,0,0,501,5,0,0,4,0,26,0,30,0,2,0,84,30,0,27,59,3,0,0,6950,6950,0,26
241027,,,,,64,27,23,2150301,0,0,254,63,1,84,0,0,0,62,0,522,39,7,58,42,0,0,0,50,10,0,46,31,54,72,7,0,56,54,224001,55,2024,61,68,41,0,0,553,68,76,0,165,3,0,16,56,220,152664,12,0,0,65,58,60,0,1,64,0,2,0,0,87,0,241027,10,43,1,62,60,2,0,0,0,0,55,82,58,58,0,0,1,13,9,0,0,0,159878,1,0,52,2,0,3,71,2,0,60,5402,0,6,0,1,0,57,4,0,0,501,3,0,0,4,0,0,0,30,0,8,0,79,40,0,23,43,0,0,0,12964,12964,0,0
241031,,,,,71,13,12,60201,0,3,246,36,1,61,0,0,0,43,0,902,74,-1,60,49,0,0,0,29,7,0,67,31,38,77,13,0,69,70,223101,53,2028,31,51,72,0,0,2021,56,61,0,188,0,0,-1,81,172,152267,5,0,0,57,77,55,0,2,82,0,2,0,0,48,0,241031,9,71,1,64,33,1,0,0,0,0,75,53,53,70,0,0,0,6,4,0,0,24,161517,1,0,52,1,0,4,75,4,0,69,11638,0,12,0,1,0,37,4,0,0,503,3,0,0,4,0,0,0,30,0,5,0,57,72,0,-1,26,0,0,0,13054,46651,0,11
241034,,,,,61,0,9,60201,0,0,28,52,1,80,0,0,0,55,0,47,56,-1,53,46,0,0,0,46,12,0,54,31,60,64,10,0,53,55,220001,52,2026,41,62,54,0,0,1004,63,80,0,175,3,0,-1,62,49,152043,7,0,0,58,62,40,0,2,72,0,2,0,0,79,0,241034,8,55,1,57,42,1,0,0,0,0,60,78,55,54,0,0,2,12,9,0,0,8,161327,1,0,14,2,0,2,69,3,0,63,17242,0,6,0,1,0,43,8,0,0,500,3,0,0,8,0,9,0,30,0,2,0,79,55,0,-1,38,0,0,0,5623,5623,0,0
241037,,,,,60,31,22,60201,1,3,246,63,1,69,0,0,0,59,0,1080,57,16,62,59,2,0,0,63,12,0,58,31,57,61,12,0,59,60,223101,62,2026,56,63,55,0,0,2519,63,67,0,182,3,0,18,47,119,152076,14,0,0,62,45,64,0,0,66,0,2,0,0,71,0,241037,9,56,1,64,61,2,0,0,0,0,48,68,62,40,0,0,0,14,8,0,0,0,160816,1,0,11,1,0,4,44,4,0,40,17212,0,5,0,2,0,59,2,0,0,501,3,0,0,2,1,0,0,30,0,1,0,67,59,0,-1,49,0,0,6,32296,32296,0,0
241038,,,,,63,23,27,60201,0,0,266,65,1,70,0,0,0,50,0,240,53,-1,58,70,0,0,0,54,11,0,41,31,65,64,7,0,52,58,224001,50,2025,53,71,47,0,0,1002,68,69,0,181,0,0,12,68,117,152087,16,0,0,67,60,70,65536,2,84,1,2,0,0,73,0,241038,10,43,1,62,73,2,0,0,0,0,45,75,60,44,0,0,1,8,3,0,0,0,161521,0,0,14,2,0,4,62,2,0,54,46652,0,10,0,2,0,57,6,0,0,503,3,0,0,6,0,0,0,30,0,2,0,72,31,0,-1,55,0,0,0,46653,46653,0,0
241039,,,,,64,28,10,60201,0,3,246,55,1,85,0,0,0,61,0,1068,58,-1,40,50,0,0,0,63,7,0,56,31,61,67,11,0,60,63,223101,57,2026,58,64,55,0,0,2015,67,80,0,173,0,0,16,47,431,152107,7,0,0,63,58,58,65536,1,70,0,2,0,0,85,0,241039,14,56,1,62,44,2,0,0,0,0,59,83,56,43,0,0,2,13,3,0,0,0,161333,1,0,11,2,0,3,54,2,0,79,27567,0,15,0,2,0,58,2,0,0,502,3,0,0,2,1,0,0,30,0,1,0,81,57,0,-1,40,0,0,19,37725,37725,0,0
241040,,,,,62,12,13,40101,0,0,16,49,1,54,0,0,0,50,0,390,62,-1,52,49,0,0,0,32,12,0,60,31,55,67,8,0,58,56,220001,45,2025,32,55,60,0,0,1024,55,74,0,183,3,0,3,76,41,152413,5,0,0,56,71,37,0,0,76,0,2,0,0,45,0,241040,9,61,1,59,34,1,0,0,0,0,59,67,53,60,0,0,0,13,9,0,0,0,161456,1,0,14,1,0,4,75,3,0,70,46654,0,5,0,1,0,35,9,0,0,501,3,0,0,10,1,0,0,30,0,3,0,71,60,0,-1,33,0,0,0,46655,46655,0,11
241042,,,,,77,19,14,70000,1,5,0,61,1,65,0,0,0,54,0,150,77,-1,76,54,0,0,0,45,8,0,78,31,52,81,5,0,76,74,223101,71,2027,41,69,78,0,0,3510,71,56,0,175,0,0,14,66,46,152644,10,0,0,74,70,63,49152,0,70,1,2,0,0,74,0,241042,9,75,1,78,42,1,0,0,0,0,80,67,68,51,0,0,1,12,2,0,0,22,159200,0,0,14,1,0,3,64,4,0,73,28561,0,7,0,1,64,47,1,0,0,501,2,0,0,1,1,0,0,30,0,2,0,61,77,0,-1,38,0,0,3,35042,35042,0,0
241049,,,,,76,0,5,2150301,0,6,39,63,1,70,0,0,0,67,0,284,76,-1,70,38,0,0,0,58,8,0,75,31,75,76,15,0,76,68,223101,67,2028,38,71,74,0,0,3514,72,76,0,174,3,0,-1,66,72,151140,3,0,0,73,67,52,1024,1,70,1,2,0,0,75,0,241049,10,74,1,75,39,1,3,0,0,0,65,72,70,70,0,0,2,6,3,0,0,0,161343,0,0,45,1,0,2,75,2,0,70,2031,0,10,0,1,0,46,2,0,0,501,3,0,0,2,2,0,0,30,0,2,0,74,73,0,-1,39,0,0,3,13921,13920,13920,0
241050,,,,,75,0,2,2150301,0,19,287,12,1,22,0,0,0,7,0,1080,10,-1,29,12,0,0,0,9,72,0,8,31,13,75,76,0,74,37,232001,36,2026,8,17,9,0,0,57,76,45,0,195,3,0,-1,79,161,149200,0,0,0,19,74,58,128,0,88,1,2,0,0,29,0,241050,77,41,1,31,10,0,0,0,0,0,22,39,77,11,0,0,1,71,2,3,0,0,160602,0,0,21,1,0,3,68,3,0,19,1487,0,74,0,0,0,71,3,0,66,501,2,0,0,2,0,0,0,30,0,5,0,72,20,0,-1,6,0,0,20,25420,25420,0,0
241052,,,,,60,0,1,70000,0,6,0,14,1,33,0,0,0,4,0,1071,12,-1,24,15,0,0,0,6,62,0,7,31,11,65,62,0,47,47,223101,50,2024,9,5,13,0,0,17,62,15,0,189,1,0,-1,50,43,152096,0,0,0,18,57,40,0,0,76,0,2,0,0,33,0,241052,53,26,1,29,11,0,0,0,0,0,26,33,53,13,0,0,1,65,1,1,0,0,161222,1,0,37,1,0,2,49,4,2,16,18922,0,57,0,0,9,65,2,0,7,502,3,0,0,2,0,0,0,30,0,5,0,62,8,0,-1,5,0,0,3,7368,7368,0,0
241055,,,,,68,9,8,60201,0,3,243,51,1,65,0,0,0,54,0,123,64,-1,59,43,0,0,0,38,12,0,63,31,67,75,15,0,63,57,224001,60,2025,40,63,66,0,0,50,64,65,0,173,3,0,16,58,81,152459,7,0,0,65,61,43,0,1,65,0,2,0,0,70,0,241055,13,64,1,64,44,1,0,0,0,0,52,75,61,68,0,0,2,12,3,0,0,0,161355,1,0,45,2,0,3,72,2,0,71,9440,0,12,0,1,0,40,4,0,0,501,3,0,0,4,0,0,0,30,0,2,0,70,61,0,-1,26,0,0,0,38462,29253,9469,29
241058,,,,,63,33,31,70000,0,5,0,58,1,66,0,0,0,64,0,85,63,10,61,68,0,0,0,67,10,0,60,31,58,63,12,0,62,64,253101,63,2025,59,62,61,0,0,1514,63,53,0,178,3,0,14,69,113,150075,18,0,0,63,72,70,0,0,70,0,2,0,0,66,0,241058,12,62,1,64,55,2,0,0,0,0,80,60,61,61,0,0,0,10,6,0,0,0,161333,1,0,42,1,0,3,68,5,0,74,32474,0,13,0,2,128,63,2,0,0,501,4,0,0,2,1,0,0,30,0,2,0,56,62,0,-1,56,0,0,6,6198,6198,0,18
241064,,,,,70,11,12,60201,0,5,243,47,1,71,0,0,0,47,0,240,70,-1,68,47,0,0,0,47,8,0,71,31,52,73,10,0,71,58,223101,58,2025,37,56,70,0,0,2020,62,72,0,179,3,0,-1,73,245,151341,5,0,0,66,74,53,134218752,0,72,0,2,0,0,69,0,241064,13,70,1,73,38,1,0,0,0,0,69,69,62,69,0,0,0,7,1,0,0,0,160270,1,0,52,1,0,3,76,4,0,81,24595,0,11,0,1,1024,43,3,0,0,500,3,0,0,3,0,0,0,30,0,2,0,71,69,0,-1,39,0,0,5,6380,6380,0,0
241070,,,,,71,12,11,60201,0,6,0,24,1,64,0,0,0,28,0,117,73,-1,51,32,0,0,0,29,10,0,64,31,31,73,14,0,62,68,223101,46,2027,38,49,74,0,0,22,55,65,0,189,3,0,-1,81,77,150911,5,0,0,58,77,48,0,0,79,0,2,0,0,52,0,241070,12,70,1,70,28,1,0,0,0,0,70,63,50,72,0,0,0,9,3,0,0,0,160967,1,0,51,1,0,2,82,2,0,74,27677,0,11,0,1,0,37,2,0,0,502,3,0,0,2,0,0,0,30,0,4,0,64,70,0,-1,28,0,0,3,24006,24006,0,0
241075,,,,,68,26,23,60201,0,3,243,54,1,90,0,0,0,61,0,298,44,23,52,58,0,0,0,56,10,0,32,31,64,68,12,8,61,60,223101,63,2026,60,72,39,0,0,25,71,90,0,173,3,0,16,50,109,151542,12,0,0,64,55,61,131072,0,69,0,2,0,0,87,0,241075,7,40,1,62,54,2,0,0,0,0,47,90,60,56,0,0,1,10,4,0,0,0,160967,1,0,35,1,0,2,70,2,0,70,29585,0,11,0,2,512,59,2,0,0,502,2,0,0,2,0,0,0,30,0,1,0,90,35,0,-1,56,0,0,7,35128,35128,0,27
